PAYMENT_ID;PAY_STAMP;DEMAND
14008133;20.10.2023 2:11;36190323
14100566;25.10.2023 17:01;35133794
14100700;25.10.2023 17:07;37286587
14105024;25.10.2023 21:28;37628921
14105026;25.10.2023 21:28;37624880
14105027;25.10.2023 21:28;37619460
14103030;25.10.2023 19:25;36320201
14103123;25.10.2023 19:29;34509810
14022904;20.10.2023 15:20;35809541
14107388;26.10.2023 1:34;37897850
14085122;24.10.2023 0:00;35803135
14029270;21.10.2023 6:47;35579251
14106398;25.10.2023 23:27;35756473
14106592;25.10.2023 23:53;37121260
14106455;25.10.2023 23:33;37067232
14108357;26.10.2023 6:17;34984456
14103924;25.10.2023 20:21;37696641
14101136;25.10.2023 17:28;34910055
14108788;25.10.2023 0:00;37723602
14084397;24.10.2023 21:27;36894760
14024589;20.10.2023 17:22;34903750
14063274;23.10.2023 11:45;35722742
14066120;23.10.2023 16:52;35861767
14070651;19.10.2023 0:00;36370833
14005686;19.10.2023 19:11;37519581
13968021;17.10.2023 0:00;37543960
14064471;23.10.2023 14:04;37265301
14064482;23.10.2023 14:05;34597067
14008423;20.10.2023 4:23;35653106
14008522;20.10.2023 5:02;35708354
14043031;22.10.2023 21:23;37608414
14043181;22.10.2023 21:40;37948661
14021321;20.10.2023 13:30;36681401
14021552;20.10.2023 13:47;35564317
14004781;19.10.2023 17:44;35153029
14027145;20.10.2023 21:07;36213023
14084061;24.10.2023 21:05;36384885
14036107;21.10.2023 21:40;37410401
14036460;21.10.2023 22:48;37364187
14020312;20.10.2023 12:19;35663534
13953471;16.10.2023 17:49;34838194
14028864;21.10.2023 3:34;36232341
14029005;21.10.2023 4:59;35336012
14027639;20.10.2023 21:36;37540716
14066476;23.10.2023 0:00;37721474
14067429;23.10.2023 19:03;37712341
14068075;23.10.2023 20:12;37325082
14029720;21.10.2023 7:39;37239802
13987483;18.10.2023 17:07;36818570
14036995;22.10.2023 2:00;35858152
14067680;23.10.2023 19:27;37177957
14070449;24.10.2023 5:43;36952726
13948963;16.10.2023 0:00;36970560
13954883;16.10.2023 19:48;34930261
14000143;19.10.2023 9:57;36884966
14028977;21.10.2023 4:47;34695848
14037245;22.10.2023 5:37;37290186
14037567;21.10.2023 0:00;37559333
14077644;24.10.2023 8:52;36021758
14079878;24.10.2023 13:20;37467727
14030968;21.10.2023 11:02;34358635
14078950;24.10.2023 11:32;37554506
14079110;24.10.2023 11:49;36322836
14024537;20.10.2023 17:18;36278230
14024544;20.10.2023 17:18;34687341
14024779;20.10.2023 17:38;35448665
13956516;16.10.2023 22:06;36703036
14018231;20.10.2023 9:46;36563080
14018333;20.10.2023 9:57;37764833
14018801;20.10.2023 10:35;36244331
13990178;18.10.2023 21:23;37320501
14074869;24.10.2023 7:20;36821372
14026566;20.10.2023 20:12;35177243
14063899;23.10.2023 12:59;36969794
14063906;23.10.2023 13:00;37489556
13923347;15.10.2023 3:41;37099725
14018046;20.10.2023 9:25;36706870
14064331;23.10.2023 13:49;35184010
13956963;16.10.2023 23:31;35127678
14018120;20.10.2023 9:34;36123836
14027445;20.10.2023 21:23;37552760
13952580;16.10.2023 16:38;36646724
14018624;20.10.2023 10:16;37023764
14069769;24.10.2023 0:06;37042554
14078575;24.10.2023 10:47;35561052
14018865;20.10.2023 10:41;35470825
14080155;24.10.2023 14:00;37893701
14082550;24.10.2023 0:00;34601532
14082644;24.10.2023 18:28;36474651
14028791;21.10.2023 2:40;37111626
14065449;23.10.2023 15:42;36652008
14084457;24.10.2023 21:31;37050680
14079995;24.10.2023 13:38;36584446
14082122;24.10.2023 17:28;37990003
14082481;24.10.2023 18:12;36804180
14082558;24.10.2023 0:00;36994712
14021954;20.10.2023 14:17;35181854
13990391;18.10.2023 21:38;37480661
14031880;21.10.2023 13:00;35981500
14041934;22.10.2023 19:02;36366450
14078762;24.10.2023 11:07;35580202
14023037;20.10.2023 15:30;36517125
14081420;24.10.2023 16:18;36641095
13975958;18.10.2023 6:19;35431251
14070785;24.10.2023 6:23;35323001
14082966;24.10.2023 19:01;37095887
14083127;24.10.2023 19:17;35066507
14005068;19.10.2023 18:15;37451973
14017517;20.10.2023 8:37;36791121
14024345;20.10.2023 17:06;36631001
14024348;20.10.2023 17:06;37606341
14024820;20.10.2023 17:42;37606341
14074519;24.10.2023 7:20;35926504
14084561;24.10.2023 21:39;37073954
13974314;17.10.2023 0:00;36414996
14084900;24.10.2023 22:27;37808300
14085204;24.10.2023 23:37;36913467
14085659;25.10.2023 3:04;35224400
14082826;24.10.2023 18:51;35913620
13956220;16.10.2023 21:25;34268968
14004059;19.10.2023 16:37;35968069
13972727;17.10.2023 19:52;37409927
13930390;15.10.2023 21:21;37509702
13963987;16.10.2023 0:00;36189888
13990193;18.10.2023 21:24;36976741
13956219;16.10.2023 21:32;35741120
14011995;20.10.2023 6:23;37344257
13966196;17.10.2023 9:00;37349469
13966290;17.10.2023 9:13;37195647
13973962;17.10.2023 21:35;37609380
14012009;20.10.2023 6:30;37174135
13952649;16.10.2023 16:44;36039358
13991434;19.10.2023 0:00;36912940
13950063;16.10.2023 13:28;35994026
13971277;17.10.2023 17:32;36862449
13971651;17.10.2023 18:12;35442360
14014777;19.10.2023 0:00;35125739
14253023;03.11.2023 13:31;38146752
14127342;27.10.2023 7:09;37563656
14121569;26.10.2023 15:26;37488089
14143676;27.10.2023 18:16;36253687
14179173;30.10.2023 17:09;36068028
14179228;30.10.2023 17:14;37843910
14246159;03.11.2023 7:52;37755356
14144502;27.10.2023 19:33;35434634
14139141;27.10.2023 11:51;35721878
14198195;31.10.2023 19:45;36400686
14145928;27.10.2023 21:51;37558657
14192381;31.10.2023 10:10;37574613
14198699;31.10.2023 20:33;37596489
14146159;27.10.2023 22:33;37771935
14192837;31.10.2023 11:03;35243059
14247751;03.11.2023 9:30;36780489
14258021;03.11.2023 18:01;37482696
14258816;03.11.2023 18:59;37455441
14125204;26.10.2023 21:25;36878879
14183181;31.10.2023 2:23;37344366
14125369;26.10.2023 21:38;37149581
14193935;31.10.2023 12:55;37669202
14249748;03.11.2023 11:04;36633036
14125246;26.10.2023 21:28;36066421
14125938;26.10.2023 23:06;37305225
14176276;30.10.2023 12:54;36469774
14143764;27.10.2023 18:24;37410401
14125832;26.10.2023 22:49;37279494
14259571;03.11.2023 19:51;36608905
14259607;03.11.2023 19:54;36579953
14126088;26.10.2023 23:47;37637650
14194790;31.10.2023 0:00;37411161
14141683;27.10.2023 15:35;36014866
14141747;27.10.2023 15:42;36168188
14178162;30.10.2023 15:39;36762565
14173425;27.10.2023 0:00;35099259
14183557;31.10.2023 5:30;36257278
14161060;30.10.2023 4:19;36327631
14138201;27.10.2023 10:30;38132325
14146327;27.10.2023 23:09;37863051
14202139;01.11.2023 7:38;36089155
14207035;01.11.2023 0:00;38102846
14153414;28.10.2023 21:34;36585912
14155943;29.10.2023 11:37;37499776
14118491;26.10.2023 10:01;37082070
14143772;27.10.2023 18:24;37909704
14192981;31.10.2023 11:10;34776840
14198434;31.10.2023 20:07;37708751
14200929;01.11.2023 2:40;37622043
14162281;28.10.2023 0:00;36145472
14199810;31.10.2023 22:23;37091447
14200042;31.10.2023 23:00;37783040
14179879;30.10.2023 18:10;34932022
14135537;27.10.2023 7:17;35714305
14147059;28.10.2023 4:14;37256692
14155256;29.10.2023 9:48;35684603
14174276;30.10.2023 9:27;35006303
14230982;02.11.2023 13:51;37875849
14139459;27.10.2023 12:16;35345876
14198647;31.10.2023 20:28;36836695
14200600;01.11.2023 0:48;37655781
14119616;26.10.2023 12:03;34846766
14145512;27.10.2023 21:15;38284376
14198678;31.10.2023 20:31;35852705
14193270;31.10.2023 11:53;37674894
14201591;01.11.2023 6:46;36239515
14120099;26.10.2023 12:52;37223474
14148697;28.10.2023 10:25;37637650
14157686;29.10.2023 16:32;36178784
14138348;27.10.2023 10:44;37425956
14194198;31.10.2023 13:21;36722558
14200643;01.11.2023 0:57;36313312
14181098;30.10.2023 19:37;38279778
14181108;30.10.2023 20:01;36816219
14181114;30.10.2023 20:02;36937368
14193350;31.10.2023 12:02;37683591
14216032;01.11.2023 18:42;37685014
14200429;01.11.2023 0:14;36785021
14201987;31.10.2023 0:00;35745360
14216371;01.11.2023 19:07;36456726
14176011;30.10.2023 12:22;36760796
14176091;30.10.2023 12:31;35221519
14176468;30.10.2023 13:14;37855632
14210852;01.11.2023 9:50;36188828
14182530;30.10.2023 22:43;36959141
14177014;30.10.2023 14:06;36462226
14152285;28.10.2023 19:00;36827031
14152303;28.10.2023 19:06;37655404
14189550;31.10.2023 8:06;35593801
14195490;31.10.2023 15:35;36889908
14121016;26.10.2023 14:22;38132527
14218386;01.11.2023 23:26;38303354
14232462;02.11.2023 16:22;36980734
14160648;30.10.2023 0:00;37543960
14140715;27.10.2023 13:49;37394384
14216649;01.11.2023 19:45;35976050
14217728;01.11.2023 21:31;36660406
14233030;02.11.2023 17:15;37473633
14122211;26.10.2023 16:31;36534576
14192629;31.10.2023 10:40;35759170
14192664;31.10.2023 10:43;36708122
14195104;31.10.2023 14:53;37870029
14235607;02.11.2023 21:35;36905016
14237384;03.11.2023 5:01;37039761
14237419;03.11.2023 5:04;36686788
14154600;28.10.2023 0:00;35209701
14182892;31.10.2023 0:15;38253371
14192723;31.10.2023 10:52;37865076
14151727;28.10.2023 17:29;36684808
14196037;31.10.2023 16:30;37062967
14196415;31.10.2023 17:09;37486655
14152256;28.10.2023 19:02;38162945
14178971;30.10.2023 16:50;37843910
14236971;03.11.2023 4:13;36725936
14122986;26.10.2023 17:45;37248664
14145820;27.10.2023 21:37;37687424
14262327;03.11.2023 23:52;36522691
14147212;28.10.2023 5:47;36381772
14311798;03.11.2023 0:00;37966663
14148056;28.10.2023 8:34;35359981
14246978;03.11.2023 8:47;36268471
14247280;03.11.2023 9:07;35703886
14148413;28.10.2023 9:41;34507369
14148269;28.10.2023 9:13;37500212
14149179;28.10.2023 11:28;36687628
14157573;29.10.2023 16:12;36857148
14256117;03.11.2023 16:15;35571293
14158013;29.10.2023 17:16;36813052
14149475;28.10.2023 12:09;35747787
14248326;03.11.2023 10:06;36196012
14257078;03.11.2023 17:08;37348904
14146107;27.10.2023 22:22;36597039
14158530;29.10.2023 18:41;36036766
14257334;03.11.2023 0:00;36696484
14258350;03.11.2023 18:25;37546887
14140282;27.10.2023 13:09;35996254
14151555;28.10.2023 17:09;36560546
14159751;29.10.2023 21:36;35601189
14140758;27.10.2023 13:54;37567161
14258450;03.11.2023 18:32;36672400
14258515;03.11.2023 18:35;37898623
14142893;27.10.2023 17:09;37714926
14251391;03.11.2023 12:09;37318125
14251410;03.11.2023 12:12;37059438
14261010;03.11.2023 21:32;37588101
14262257;03.11.2023 23:38;34766219
14251992;03.11.2023 12:50;37624937
14155945;29.10.2023 11:36;36479785
14178652;30.10.2023 16:23;37689939
14122594;26.10.2023 17:06;37573720
14228670;02.11.2023 9:24;37126667
14214581;01.11.2023 16:27;36786702
14233057;02.11.2023 17:18;37276742
14217204;01.11.2023 20:51;35313394
14118821;26.10.2023 10:32;35908739
14179874;30.10.2023 18:10;36626776
14235818;02.11.2023 22:03;37101882
14196669;31.10.2023 17:26;36074727
14235996;02.11.2023 22:37;36615205
14175590;30.10.2023 11:38;35757668
14233867;02.11.2023 18:47;37329489
14233876;02.11.2023 18:48;36883595
14236353;03.11.2023 0:18;36551282
14161637;26.10.2023 0:00;34560230
14181643;30.10.2023 20:59;35662137
14197591;31.10.2023 18:52;37921401
14197922;31.10.2023 19:18;35377998
14215308;01.11.2023 17:35;35178535
14229671;02.11.2023 11:24;36222443
14198246;31.10.2023 19:51;36313220
14198718;31.10.2023 20:35;37015336
14213057;01.11.2023 13:47;35744166
14125427;26.10.2023 21:41;36038136
14231789;02.11.2023 15:12;36852613
14234345;02.11.2023 19:29;35456535
14192958;31.10.2023 11:17;34985004
14125660;26.10.2023 22:15;35354283
14193675;31.10.2023 12:27;37098943
14125971;26.10.2023 23:17;36871601
14227164;02.11.2023 7:35;35512525
14227186;02.11.2023 7:41;36441504
14177545;30.10.2023 14:38;37693464
14177794;30.10.2023 15:06;37001266
14184845;30.10.2023 0:00;34716098
14200923;01.11.2023 2:37;35889805
14213779;01.11.2023 14:59;35357357
14220166;01.11.2023 0:00;35381151
14230259;02.11.2023 12:33;37319700
14248419;03.11.2023 10:12;36575978
14178640;30.10.2023 16:21;35809177
14195273;31.10.2023 15:11;37039515
14210334;01.11.2023 8:59;36167509
14214225;01.11.2023 15:54;34877507
14214230;01.11.2023 15:57;36386411
14214232;01.11.2023 15:57;36533636
14254529;03.11.2023 14:58;37701296
14199437;31.10.2023 21:39;37205377
14252150;03.11.2023 13:00;37442147
14262348;03.11.2023 23:55;37434296
14145842;27.10.2023 21:32;36136298
14181868;30.10.2023 21:15;38297752
14199837;31.10.2023 22:25;37473613
14199985;31.10.2023 22:48;37499756
14237206;03.11.2023 4:35;36305101
14146468;27.10.2023 23:39;37605565
14254967;03.11.2023 15:15;35564550
14257357;03.11.2023 17:19;36783563
14147775;28.10.2023 7:35;35204822
14175259;30.10.2023 11:06;35413418
14200660;01.11.2023 1:00;37252054
14230469;02.11.2023 12:58;37236349
14119278;26.10.2023 11:19;36784648
14256954;03.11.2023 17:02;38019438
14257383;03.11.2023 17:21;34933343
14182764;30.10.2023 23:38;37681529
14201053;01.11.2023 3:56;37216729
14230770;02.11.2023 13:29;36508256
14231027;02.11.2023 13:57;36364489
14247110;03.11.2023 8:55;37612634
14256297;03.11.2023 16:23;36352713
14257987;03.11.2023 17:58;38248052
14176852;30.10.2023 13:50;36881059
14231437;02.11.2023 14:34;37710035
14231893;02.11.2023 15:21;37367886
14139213;27.10.2023 11:54;37546555
14250099;03.11.2023 0:00;35476257
14231972;02.11.2023 15:30;37797045
14248092;03.11.2023 9:53;37823987
14194774;31.10.2023 0:00;36639690
14258458;03.11.2023 18:31;37983564
14259417;03.11.2023 19:39;36940963
14139604;27.10.2023 12:20;36954497
14232928;02.11.2023 17:06;37843130
14196200;31.10.2023 16:51;36567038
14217979;01.11.2023 22:06;36703180
14248279;03.11.2023 10:04;37746739
14261425;03.11.2023 22:10;36133582
14196708;31.10.2023 17:32;36938527
14218245;01.11.2023 22:56;37580687
14262379;03.11.2023 23:57;35510860
14256150;03.11.2023 16:15;35835841
14197994;31.10.2023 19:25;35654964
14261680;03.11.2023 22:29;36068520
14261685;03.11.2023 22:29;36751597
14143420;27.10.2023 17:46;37405153
14228544;02.11.2023 0:00;34818769
14161606;27.10.2023 0:00;36140351
14218236;01.11.2023 22:54;36599470
14236720;03.11.2023 2:55;35080088
14124255;26.10.2023 20:00;35419875
14180279;30.10.2023 18:43;35683016
14122142;26.10.2023 16:24;37553001
14154860;29.10.2023 8:23;36012523
14124270;26.10.2023 19:59;34623032
14229538;02.11.2023 0:00;36509000
14139179;27.10.2023 11:55;35971701
14139241;27.10.2023 12:00;36838970
14179267;30.10.2023 17:18;35460692
14123427;26.10.2023 18:29;35537046
14123458;26.10.2023 18:34;35981968
14201839;31.10.2023 0:00;37253961
14219391;02.11.2023 5:57;36580975
14155453;29.10.2023 10:27;35595869
14123814;26.10.2023 19:08;36510979
14229747;02.11.2023 11:34;37782466
14233446;02.11.2023 17:59;37501799
14139952;27.10.2023 12:46;35686075
14140004;27.10.2023 12:49;37918139
14156257;29.10.2023 12:31;34990849
14156357;29.10.2023 12:48;35087553
14198325;31.10.2023 19:58;35088860
14125415;26.10.2023 21:41;37575790
14195911;31.10.2023 0:00;37497334
14136645;27.10.2023 8:54;37070198
14193158;31.10.2023 11:41;35531919
14211534;01.11.2023 11:13;35199435
14125665;26.10.2023 22:16;35833609
14125917;26.10.2023 23:05;36879825
14146735;28.10.2023 1:05;36381772
14199463;31.10.2023 21:42;37570381
14230024;02.11.2023 12:10;37842798
14150090;28.10.2023 13:40;35269684
14120750;26.10.2023 14:03;37478102
14118280;26.10.2023 9:31;36673846
14125609;26.10.2023 22:08;36308518
14125905;26.10.2023 23:01;35796420
14216957;01.11.2023 20:19;37228104
14141167;27.10.2023 14:40;33875999
14158093;29.10.2023 17:31;37226071
14199323;31.10.2023 21:26;37787582
14147808;28.10.2023 7:38;35613078
14141784;27.10.2023 15:44;36736040
14176019;30.10.2023 12:22;37128110
14193920;31.10.2023 12:54;35398092
14126543;27.10.2023 3:14;36574439
14200310;31.10.2023 23:49;38123166
14217255;01.11.2023 21:00;36923169
14217260;01.11.2023 21:01;36247742
14151089;28.10.2023 16:07;34868030
14158817;29.10.2023 19:17;37080087
14176107;30.10.2023 12:32;36838935
14235953;02.11.2023 22:25;37519092
14135709;27.10.2023 7:56;37239405
14121141;26.10.2023 14:39;34465745
14135609;27.10.2023 7:30;37018787
14139722;27.10.2023 12:25;36087168
14157555;29.10.2023 16:08;37183745
14126832;25.10.2023 0:00;37454813
14217489;01.11.2023 21:14;36586753
14200032;31.10.2023 22:57;35795667
14190648;31.10.2023 8:52;37567287
14192747;31.10.2023 10:54;37366817
14197350;31.10.2023 18:28;36471080
14231395;02.11.2023 14:30;35639792
14143088;27.10.2023 17:22;37006989
14176520;30.10.2023 0:00;37793777
14194617;31.10.2023 14:08;36725936
14237187;03.11.2023 4:30;37734804
14140940;27.10.2023 0:00;37765435
14182869;31.10.2023 0:05;35563300
14182980;31.10.2023 1:07;37498658
14192795;31.10.2023 10:59;35988338
14197556;31.10.2023 18:49;34925291
14228377;02.11.2023 8:49;36071841
14152872;28.10.2023 20:31;37693270
14176603;30.10.2023 13:21;36746452
14200782;01.11.2023 1:25;36338626
14229417;02.11.2023 11:05;36155111
14197832;31.10.2023 19:13;37654534
14213449;01.11.2023 14:22;37735973
14231931;02.11.2023 15:26;36131929
14235672;02.11.2023 21:42;37805458
14237557;03.11.2023 5:22;37474909
14141838;27.10.2023 15:49;34406868
14152936;28.10.2023 20:52;36489584
14153303;28.10.2023 21:23;38236675
14198178;31.10.2023 19:43;36680069
14235867;02.11.2023 22:11;36805876
14153420;28.10.2023 21:36;37079768
14195806;31.10.2023 16:10;36913483
14195922;31.10.2023 16:20;37304598
14153307;28.10.2023 21:23;36766989
14153398;28.10.2023 21:33;38076755
14193854;31.10.2023 12:46;35727058
14198220;31.10.2023 19:48;36614222
14135914;26.10.2023 0:00;37168414
14201401;01.11.2023 0:00;38187283
14228969;02.11.2023 10:11;35231199
14153811;28.10.2023 23:22;37642773
14196499;31.10.2023 17:16;37383889
14237156;03.11.2023 4:29;36881064
14212510;01.11.2023 12:52;36455502
14118469;26.10.2023 9:58;35398092
14118494;26.10.2023 9:59;35012487
14137854;27.10.2023 10:02;35907618
14137890;27.10.2023 10:05;36552068
14145711;27.10.2023 21:27;36042837
14213330;01.11.2023 14:16;36137569
14234039;02.11.2023 19:04;36648441
14146394;27.10.2023 23:22;36148885
14199087;31.10.2023 21:10;36213516
14155247;29.10.2023 9:46;37671972
14228515;02.11.2023 9:15;36093108
14190555;31.10.2023 8:38;36506107
14148222;28.10.2023 9:07;37677702
14176269;30.10.2023 12:55;35315291
14254956;03.11.2023 15:15;36763050
14260000;03.11.2023 20:20;36189888
14120667;26.10.2023 13:52;35242506
14256104;03.11.2023 16:15;35801912
14194148;31.10.2023 13:18;37861341
14200896;01.11.2023 0:00;37775395
14217349;01.11.2023 21:05;35998135
14250551;03.11.2023 11:40;35517204
14250697;03.11.2023 11:45;37583705
14135575;27.10.2023 7:27;35039949
14142258;27.10.2023 16:18;37504445
14185034;30.10.2023 0:00;36388886
14194634;31.10.2023 14:06;36276967
14230188;02.11.2023 12:23;37743424
14142720;27.10.2023 16:54;36788051
14261879;03.11.2023 22:48;35671713
14262082;03.11.2023 23:15;35741120
14122391;26.10.2023 16:50;37679075
14136043;26.10.2023 0:00;34815522
14195239;31.10.2023 15:08;37484249
14251078;03.11.2023 12:03;36926939
14210315;01.11.2023 8:55;36517541
14231491;02.11.2023 14:39;36871783
14242794;02.11.2023 0:00;37076838
14247851;03.11.2023 9:37;36164634
14144591;27.10.2023 19:42;37282768
14196825;31.10.2023 17:43;36818570
14232471;02.11.2023 16:21;36673189
14125302;26.10.2023 21:32;34261435
14153428;28.10.2023 21:38;38076755
14173201;30.10.2023 9:04;37370257
14180406;30.10.2023 18:59;37612634
14180805;30.10.2023 19:28;37810880
14253366;03.11.2023 13:57;38287068
14146309;27.10.2023 23:05;36005908
14121754;26.10.2023 15:44;36573539
14121756;26.10.2023 15:45;36677099
14253220;03.11.2023 13:49;36883731
14143366;27.10.2023 17:46;34849009
14153815;28.10.2023 23:24;35936126
14257209;03.11.2023 17:15;36468821
14231152;02.11.2023 14:08;36545327
14254316;03.11.2023 14:46;37843366
14149691;28.10.2023 12:42;36761655
14248740;03.11.2023 10:21;37416548
14259448;03.11.2023 19:42;37190470
14259578;03.11.2023 19:51;37727824
14139265;27.10.2023 12:02;35546265
14123716;26.10.2023 18:59;34799186
14137530;27.10.2023 9:23;35716567
14145000;27.10.2023 20:29;35855657
14260039;03.11.2023 20:23;37265848
14123920;26.10.2023 19:16;37174966
14135972;26.10.2023 0:00;36407850
14145155;27.10.2023 20:52;36779113
14150701;28.10.2023 15:09;36038344
14260568;03.11.2023 21:07;37339365
14260145;03.11.2023 20:31;35966375
14136141;26.10.2023 0:00;37761563
14252777;03.11.2023 13:25;37733680
14257747;03.11.2023 17:43;36774971
14146928;28.10.2023 2:34;37674991
14156726;29.10.2023 13:50;36540949
14211126;01.11.2023 10:27;36792130
14218726;02.11.2023 1:26;37526528
14253736;03.11.2023 14:16;37281740
14125580;26.10.2023 22:02;37019780
14262018;03.11.2023 23:06;35244209
14120015;26.10.2023 12:44;36220733
14125824;26.10.2023 22:45;36908628
14157456;29.10.2023 15:53;36898721
14252966;03.11.2023 13:34;36125097
14262360;03.11.2023 23:57;37249099
14211905;01.11.2023 11:49;37796022
14247403;03.11.2023 9:13;37348318
14140422;27.10.2023 13:19;36504641
14157997;29.10.2023 17:13;36629338
14158008;29.10.2023 17:16;35958156
14145597;27.10.2023 21:18;35495698
14145619;27.10.2023 21:21;37761651
14145639;27.10.2023 21:23;37827321
14261934;03.11.2023 22:52;36870977
14255183;03.11.2023 15:22;36831535
14230505;02.11.2023 13:02;35676785
14019740;20.10.2023 11:41;35955771
14024643;20.10.2023 17:26;35059992
14041159;22.10.2023 17:08;36792768
14041168;22.10.2023 17:09;37440881
14043677;22.10.2023 23:37;36148938
14085850;25.10.2023 4:52;37878556
14086462;25.10.2023 6:53;34695393
13973789;17.10.2023 21:24;36807280
14041688;22.10.2023 18:22;37088371
14086000;25.10.2023 5:54;34577435
13974082;17.10.2023 21:43;37466620
14022998;20.10.2023 15:27;36872173
14032920;21.10.2023 14:46;36083121
14035863;21.10.2023 21:20;37655616
14035882;21.10.2023 21:20;36735296
14095045;25.10.2023 10:05;37015293
14021372;20.10.2023 13:34;35430120
14031225;21.10.2023 11:32;36360065
14031704;21.10.2023 12:36;37638927
13955201;16.10.2023 20:13;37414308
14021898;20.10.2023 14:13;36406406
14026844;20.10.2023 20:40;36370269
14027106;20.10.2023 21:06;37081473
14031809;21.10.2023 12:49;37365110
14033510;21.10.2023 16:08;37329477
13931443;16.10.2023 0:00;36414996
13983373;18.10.2023 8:21;35893988
14040161;22.10.2023 14:34;37122509
14032751;21.10.2023 14:20;36191407
14033981;21.10.2023 17:07;37573720
14037387;22.10.2023 6:51;36295928
14093196;25.10.2023 7:58;35871207
14004017;19.10.2023 16:32;35480188
13931971;16.10.2023 0:00;35446324
13936581;16.10.2023 8:10;36038121
14088939;24.10.2023 0:00;36959736
13924347;15.10.2023 8:28;36458218
13952533;16.10.2023 16:34;35560741
13949158;16.10.2023 12:33;36840284
13990224;18.10.2023 21:26;37501841
14094800;25.10.2023 9:33;37450145
14095137;25.10.2023 10:16;36916073
14069551;23.10.2023 23:08;36210617
14030602;21.10.2023 10:14;37560091
14030819;21.10.2023 10:44;35314892
14038598;22.10.2023 10:31;37498607
13972824;17.10.2023 20:01;37467667
14031280;21.10.2023 11:38;36901783
14031598;21.10.2023 12:21;37975289
14040904;22.10.2023 16:36;37296420
14036041;21.10.2023 21:34;37405981
14069679;23.10.2023 23:39;37520985
13963997;16.10.2023 0:00;36946576
13965776;17.10.2023 0:00;37457250
14031905;21.10.2023 13:02;37425655
14070967;24.10.2023 7:09;37443480
14032444;21.10.2023 13:36;35991400
14070929;24.10.2023 7:03;35745360
14042490;22.10.2023 20:19;36972703
13947851;16.10.2023 10:39;36109844
14033107;21.10.2023 15:08;37380957
14043557;22.10.2023 23:03;36109853
14043595;22.10.2023 23:12;37594408
14068393;23.10.2023 20:59;35424150
14017264;20.10.2023 0:00;36329246
14022662;20.10.2023 15:06;36431772
14022664;20.10.2023 15:06;37137239
14037805;22.10.2023 8:04;36179631
14023531;20.10.2023 16:10;36146431
14063334;23.10.2023 11:54;36143574
14068690;23.10.2023 21:17;38034800
14031921;21.10.2023 13:04;36097807
14037957;22.10.2023 8:36;35023502
13949492;16.10.2023 13:06;37422651
14023816;20.10.2023 16:29;36251969
14068950;23.10.2023 21:32;37539601
14043056;22.10.2023 21:25;37527940
14064039;23.10.2023 13:16;37466597
14018602;20.10.2023 10:20;35801389
14028456;21.10.2023 0:01;37157163
14037400;22.10.2023 6:56;37467913
14025906;20.10.2023 19:11;37443480
14077639;24.10.2023 8:52;34981030
14077677;24.10.2023 8:57;36998241
14062829;23.10.2023 10:57;37426069
13951495;16.10.2023 15:14;37342627
14019712;20.10.2023 11:39;35596986
14019773;20.10.2023 11:39;36925716
14019785;20.10.2023 11:42;37729145
14065905;23.10.2023 16:30;35396284
14038939;22.10.2023 11:23;36707742
14065991;23.10.2023 16:38;36624224
14066152;23.10.2023 16:55;37514712
14003139;19.10.2023 15:00;37796661
14027453;20.10.2023 21:24;37374740
14029756;21.10.2023 7:45;36463187
14068868;23.10.2023 21:26;35932353
14033967;21.10.2023 17:06;37409161
14033968;21.10.2023 17:06;36974281
14065542;23.10.2023 15:55;36984408
14019757;20.10.2023 11:41;35904625
14024709;20.10.2023 17:32;36315722
14065808;23.10.2023 16:17;36125315
14070873;24.10.2023 6:49;36708272
13968196;17.10.2023 12:36;37297738
14078366;24.10.2023 10:20;35011381
14019986;20.10.2023 11:57;37226221
14062174;23.10.2023 9:34;36566767
14039787;22.10.2023 13:38;36560995
14019220;20.10.2023 11:07;37289403
14037605;21.10.2023 0:00;36448796
14020325;20.10.2023 12:20;36861448
14025430;20.10.2023 18:37;34534291
14062428;23.10.2023 10:09;36982313
14066212;23.10.2023 16:58;36219247
14077871;24.10.2023 9:15;36540554
14020448;20.10.2023 12:24;37285590
14078080;24.10.2023 9:50;36362419
14029129;21.10.2023 6:01;35262110
14020736;20.10.2023 12:48;37157163
14027473;20.10.2023 21:26;36807280
14041597;22.10.2023 18:10;36522330
14079478;24.10.2023 12:36;36997942
14039220;22.10.2023 12:07;36557278
14020878;20.10.2023 13:00;37556000
14027481;20.10.2023 21:26;37535755
14027507;20.10.2023 21:27;36163321
14027532;20.10.2023 21:28;37226182
14067017;23.10.2023 0:00;36329246
14040819;22.10.2023 16:24;35973257
14028083;20.10.2023 22:33;37450572
14042629;22.10.2023 20:48;37462618
13972269;17.10.2023 19:04;35973930
14030212;21.10.2023 9:14;36989729
14021502;20.10.2023 13:44;37480718
14038768;22.10.2023 10:57;36169849
14060993;23.10.2023 8:36;36303578
14040765;22.10.2023 16:16;36187376
14028878;21.10.2023 3:39;36836996
14029188;21.10.2023 6:24;35580016
13930479;15.10.2023 21:29;37441717
14067091;23.10.2023 18:24;36585912
14077504;24.10.2023 8:25;37336531
14077506;24.10.2023 8:26;36927872
14042578;22.10.2023 20:40;36951903
14024019;20.10.2023 16:42;37611182
14032321;21.10.2023 13:19;36058364
14042029;22.10.2023 19:11;37519802
